label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,-1.584,0.672,-2.647,0.000,1.000,-0.000,-1.000,0.000,0.000,0.372,0.354,0.414,2
tv,-4.778,0.695,-1.431,0.924,-0.383,0.000,0.383,0.924,-0.000,0.098,0.829,0.524,2
picture,-0.520,-5.490,-1.278,1.000,0.000,0.000,0.000,1.000,0.000,0.700,0.049,0.463,1
picture,-4.222,-4.702,-1.219,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.969,0.069,0.557,1
chair,-3.585,-3.023,0.373,1.000,0.000,0.000,0.000,1.000,0.000,1.693,0.623,0.374,2
table,-1.231,2.047,-2.733,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.614,0.513,0.328,0
chair,-3.378,-2.636,0.372,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.370,0.316,0.373,2
chair,-4.743,-2.912,0.373,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.299,0.355,0.374,2
chair,-0.024,-1.002,-2.443,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.113,0.248,0.477,2
picture,-1.989,4.478,-1.713,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.323,0.054,0.343,1
chair,-0.595,-1.246,-2.455,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.307,0.394,0.483,2
chair,-4.041,-1.404,0.372,0.924,0.383,-0.000,-0.383,0.924,0.000,0.354,0.328,0.374,2
other,-0.669,-3.304,-2.276,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.213,0.185,0.109,-1
chair,-3.122,-1.887,0.372,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.398,0.356,0.374,2
picture,-6.137,-3.827,-1.372,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.463,0.116,0.914,1
picture,-3.596,3.213,-1.534,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.796,0.092,0.510,1
chair,-4.299,-2.090,0.374,0.924,0.383,0.000,-0.383,0.924,0.000,0.412,0.315,0.373,2
chair,-1.530,-2.350,-2.508,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.318,0.380,0.553,2
sofa,-0.397,2.551,-2.632,-0.924,0.383,0.000,-0.383,-0.924,0.000,2.221,1.200,0.473,2
chair,-1.574,-4.010,-2.481,1.000,0.000,0.000,0.000,1.000,0.000,0.354,0.336,0.534,2
picture,1.326,-3.524,-1.278,0.000,1.000,-0.000,-1.000,0.000,0.000,0.428,0.047,0.440,1
picture,-5.950,-1.818,-1.553,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.763,0.105,0.538,1
sofa,-2.196,-3.564,0.253,-0.924,0.383,-0.000,-0.383,-0.924,0.000,0.315,0.615,0.261,2
chair,-1.547,-3.207,-2.488,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.338,0.366,0.534,2
chair,0.570,-1.140,-2.512,0.707,0.707,-0.000,-0.707,0.707,0.000,0.426,0.219,0.549,2
