label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-3.667,-3.033,0.574,0.000,1.000,0.000,-1.000,0.000,0.000,0.754,0.219,0.543,1
chair,1.666,-3.593,0.585,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.600,0.326,0.542,2
chair,1.272,-2.340,0.580,0.000,1.000,0.000,-1.000,0.000,0.000,1.145,0.700,0.540,2
picture,1.128,1.012,1.855,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.320,0.030,0.498,1
decor,-0.550,-3.164,1.271,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.118,0.107,0.370,0
decor,-1.138,-1.674,1.142,0.383,0.924,0.000,-0.924,0.383,0.000,0.233,0.226,0.184,0
picture,3.482,-3.074,1.644,0.000,1.000,0.000,-1.000,0.000,0.000,0.562,0.016,0.422,1
table,1.307,-2.922,0.411,0.000,1.000,0.000,-1.000,0.000,0.000,1.423,0.564,0.388,0
decor,-1.305,-4.254,1.152,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.237,0.215,0.187,0
decor,2.760,-1.979,2.201,1.000,0.000,0.000,0.000,1.000,0.000,0.103,0.089,0.102,0
decor,-1.140,-1.734,0.286,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.311,0.250,0.264,0
table,3.195,-3.169,0.520,0.000,1.000,0.000,-1.000,0.000,0.000,0.851,0.300,0.498,0
decor,-0.543,-2.863,1.208,1.000,0.000,0.000,0.000,1.000,0.000,0.113,0.112,0.308,0
picture,-2.308,1.007,1.651,1.000,0.000,0.000,0.000,1.000,0.000,0.339,0.031,0.505,1
chair,1.380,-4.126,0.578,0.000,1.000,-0.000,-1.000,0.000,0.000,0.507,0.436,0.552,2
table,-0.541,-3.057,0.525,0.000,1.000,0.000,-1.000,0.000,0.000,0.688,0.201,0.506,0
sofa,-2.304,-1.315,0.530,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.512,0.471,0.510,2
chair,1.803,-2.520,0.571,0.383,0.924,-0.000,-0.924,0.383,0.000,0.472,0.347,0.544,2
decor,2.764,-4.173,2.200,1.000,0.000,0.000,0.000,1.000,0.000,0.104,0.091,0.103,0
sofa,-2.407,-4.602,0.549,0.000,1.000,0.000,-1.000,0.000,0.000,0.541,0.529,0.509,2
chair,0.926,-2.437,0.577,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.354,0.405,0.555,2
decor,-3.453,-4.120,2.206,0.000,1.000,-0.000,-1.000,0.000,0.000,0.108,0.102,0.131,0
decor,-3.460,-1.996,2.176,1.000,0.000,0.000,0.000,1.000,0.000,0.104,0.104,0.111,0
chair,0.850,-3.522,0.575,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.439,0.403,0.555,2
sofa,-1.497,-2.402,0.461,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.837,1.837,0.438,2
