label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-1.970,10.813,3.392,0.000,1.000,0.000,-1.000,0.000,0.000,0.333,0.307,0.308,0
other,2.356,11.294,0.802,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.234,0.355,0.805,-1
other,2.122,11.055,3.655,1.000,0.000,0.000,0.000,1.000,0.000,0.828,0.234,0.576,-1
picture,2.353,6.960,1.779,1.000,0.000,0.000,0.000,1.000,0.000,0.649,0.031,0.516,1
chair,1.352,9.845,3.612,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.354,0.391,0.503,2
decor,3.230,11.322,1.482,1.000,0.000,0.000,0.000,1.000,0.000,0.209,0.083,0.139,0
sofa,3.663,8.955,0.544,-1.000,0.000,0.000,0.000,-1.000,0.000,0.538,0.892,0.437,2
decor,1.457,11.304,1.490,1.000,0.000,0.000,0.000,1.000,0.000,0.233,0.119,0.147,0
decor,6.461,11.810,1.332,0.924,0.383,0.000,-0.383,0.924,0.000,0.328,0.251,0.315,0
decor,6.350,7.228,1.055,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.465,0.248,0.189,0
decor,4.126,11.630,1.122,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.113,0.112,0.083,0
decor,2.077,10.928,3.155,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.161,0.151,0.077,0
other,1.922,7.320,2.791,0.000,1.000,0.000,-1.000,0.000,0.000,0.182,0.172,0.031,-1
storage,-1.421,11.791,1.223,1.000,0.000,0.000,0.000,1.000,0.000,0.828,0.368,1.213,1
decor,1.462,10.888,3.233,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.342,0.154,0.155,0
decor,5.212,11.230,1.337,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.051,0.038,0.053,0
storage,5.267,11.563,1.195,1.000,0.000,0.000,0.000,1.000,0.000,0.729,0.465,1.197,1
decor,4.723,11.562,1.860,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.076,0.055,0.083,0
chair,-0.690,11.600,3.339,0.000,1.000,0.000,-1.000,0.000,0.000,0.405,0.394,0.260,2
tv,2.298,11.127,1.701,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.104,0.648,0.357,2
other,1.507,11.270,1.955,0.000,1.000,-0.000,-1.000,0.000,0.000,0.149,0.121,0.210,-1
decor,1.789,10.966,3.181,1.000,0.000,0.000,0.000,1.000,0.000,0.193,0.099,0.100,0
other,0.660,7.226,3.466,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.382,0.293,0.415,-1
other,4.012,7.919,2.771,0.707,0.707,0.000,-0.707,0.707,0.000,0.143,0.139,0.034,-1
sofa,1.889,7.362,3.338,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.303,0.389,0.277,2
decor,5.556,11.864,0.425,1.000,0.000,0.000,0.000,1.000,0.000,0.177,0.128,0.233,0
other,0.719,7.869,2.792,1.000,0.000,0.000,0.000,1.000,0.000,0.142,0.066,0.028,-1
table,-1.946,8.254,3.346,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.281,0.265,0.284,0
decor,-1.384,7.201,1.079,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.104,0.069,0.180,0
storage,6.425,11.637,1.094,1.000,0.000,0.000,0.000,1.000,0.000,0.499,0.354,1.100,1
storage,4.703,8.874,3.558,0.000,1.000,0.000,-1.000,0.000,0.000,0.862,0.314,0.512,1
chair,2.977,9.537,3.625,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.412,0.407,0.529,2
decor,2.938,11.004,3.210,1.000,0.000,0.000,0.000,1.000,0.000,0.089,0.089,0.130,0
other,2.075,9.550,3.121,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.183,0.897,0.072,-1
storage,4.094,11.691,1.086,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.545,0.347,1.090,1
decor,2.532,10.952,3.238,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.297,0.158,0.160,0
decor,-1.696,7.179,1.096,0.383,0.924,0.000,-0.924,0.383,0.000,0.340,0.206,0.191,0
bed,-1.118,9.583,3.642,1.000,0.000,0.000,0.000,1.000,0.000,1.158,1.067,0.590,2
decor,5.023,11.382,1.595,1.000,0.000,0.000,0.000,1.000,0.000,0.330,0.124,0.311,0
other,3.456,6.951,1.991,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.109,0.032,0.101,-1
decor,4.139,11.854,1.301,1.000,0.000,0.000,0.000,1.000,0.000,0.442,0.176,0.306,0
decor,5.278,11.758,1.726,0.000,1.000,-0.000,-1.000,0.000,0.000,0.235,0.192,0.321,0
table,2.136,9.581,3.419,0.383,0.924,0.000,-0.924,0.383,0.000,0.528,0.297,0.309,0
decor,-1.065,11.706,1.135,1.000,0.000,0.000,0.000,1.000,0.000,0.341,0.242,0.654,0
