label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-16.456,12.071,0.622,1.000,0.000,0.000,0.000,1.000,0.000,0.918,0.303,0.278,0
chair,-16.830,15.074,0.573,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.370,0.301,0.542,2
chair,-16.159,15.102,0.567,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.345,0.477,0.547,2
picture,-16.475,11.867,1.709,1.000,0.000,0.000,0.000,1.000,0.000,0.766,0.054,0.761,1
chair,-16.809,13.979,0.572,0.000,1.000,-0.000,-1.000,0.000,0.000,0.359,0.355,0.542,2
decor,-13.389,12.736,1.154,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.205,0.163,0.175,0
decor,-16.895,12.109,1.301,0.000,1.000,0.000,-1.000,0.000,0.000,0.260,0.231,0.168,0
decor,-16.015,14.529,1.066,1.000,0.000,0.000,0.000,1.000,0.000,0.497,0.336,0.283,0
chair,-16.126,13.884,0.570,0.000,1.000,0.000,-1.000,0.000,0.000,0.295,0.395,0.539,2
chair,-15.386,15.107,0.564,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.359,0.344,0.543,2
decor,-13.218,15.640,1.185,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.081,0.071,0.212,0
table,-16.124,14.546,0.418,1.000,0.000,0.000,0.000,1.000,0.000,1.065,0.658,0.398,0
other,-13.455,14.236,0.522,0.000,1.000,0.000,-1.000,0.000,0.000,1.657,0.320,0.504,-1
storage,-13.319,12.825,2.014,0.000,1.000,-0.000,-1.000,0.000,0.000,0.240,0.182,0.607,1
decor,-13.226,15.505,1.109,0.000,1.000,-0.000,-1.000,0.000,0.000,0.139,0.080,0.143,0
chair,-15.398,13.963,0.567,0.000,1.000,-0.000,-1.000,0.000,0.000,0.372,0.344,0.545,2
