label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
tv,11.998,9.741,1.209,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.105,0.691,0.429,2
other,9.710,10.288,0.229,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.268,0.168,0.174,-1
storage,9.864,9.351,1.522,-0.924,-0.383,0.000,0.383,-0.924,0.000,2.996,1.222,1.490,1
picture,8.006,11.141,1.784,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.198,0.016,0.260,1
other,8.199,10.993,0.808,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.897,0.434,0.780,-1
picture,8.014,11.147,2.392,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.216,0.018,0.295,1
other,9.774,8.187,0.222,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.192,0.172,0.176,-1
storage,9.605,7.146,1.495,0.000,1.000,-0.000,-1.000,0.000,0.000,1.057,2.083,1.464,1
table,9.959,9.331,0.505,0.000,1.000,0.000,-1.000,0.000,0.000,1.402,0.585,0.472,0
storage,11.541,10.005,1.432,-0.000,-1.000,-0.000,1.000,0.000,0.000,1.525,0.273,1.402,1
