label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,-7.807,-0.875,1.316,0.000,1.000,0.000,-1.000,0.000,0.000,0.222,0.033,0.193,1
storage,-5.928,-1.463,0.542,0.000,1.000,0.000,-1.000,0.000,0.000,1.296,1.101,0.546,1
sofa,-7.437,0.595,0.538,0.000,1.000,0.000,-1.000,0.000,0.000,1.020,0.743,0.530,2
picture,-3.539,-3.363,2.078,1.000,0.000,0.000,0.000,1.000,0.000,0.168,0.034,0.030,1
chair,-7.032,-2.084,0.627,1.000,0.000,0.000,0.000,1.000,0.000,0.318,0.312,0.618,2
storage,-3.608,-2.592,1.219,0.000,1.000,-0.000,-1.000,0.000,0.000,0.638,0.228,1.221,1
table,-7.302,0.608,0.354,1.000,0.000,0.000,0.000,1.000,0.000,0.300,0.294,0.340,0
chair,-5.376,-2.742,0.630,0.000,1.000,-0.000,-1.000,0.000,0.000,0.331,0.316,0.609,2
storage,-4.379,1.196,1.678,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.469,0.199,0.900,1
storage,-6.289,1.337,1.637,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.458,0.237,0.865,1
chair,-6.213,-2.678,0.642,0.707,0.707,-0.000,-0.707,0.707,0.000,0.352,0.349,0.611,2
picture,-3.932,-1.477,1.349,0.000,1.000,0.000,-1.000,0.000,0.000,0.217,0.020,0.172,1
decor,-8.039,-2.570,0.383,0.000,1.000,-0.000,-1.000,0.000,0.000,0.218,0.085,0.364,0
decor,-7.711,-0.875,1.779,1.000,0.000,0.000,0.000,1.000,0.000,0.132,0.088,0.269,0
storage,-4.130,-0.006,1.640,0.000,1.000,0.000,-1.000,0.000,0.000,1.156,0.216,0.809,1
other,-5.246,1.125,0.827,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.455,0.239,0.127,-1
chair,-7.049,-1.333,0.618,1.000,0.000,0.000,0.000,1.000,0.000,0.337,0.282,0.614,2
decor,-3.991,-1.497,1.770,0.000,1.000,-0.000,-1.000,0.000,0.000,0.194,0.081,0.251,0
storage,-5.141,0.360,0.486,-0.707,0.707,0.000,-0.707,-0.707,0.000,1.930,0.777,0.484,1
