label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-5.523,1.471,5.056,0.000,1.000,-0.000,-1.000,0.000,0.000,0.295,0.241,0.603,1
storage,-10.199,-0.808,5.150,0.000,1.000,-0.000,-1.000,0.000,0.000,0.242,0.043,0.572,1
other,-6.444,-0.964,4.176,1.000,0.000,0.000,0.000,1.000,0.000,0.242,0.109,0.416,-1
other,-10.168,1.372,4.549,0.000,1.000,0.000,-1.000,0.000,0.000,1.018,0.365,0.082,-1
other,-8.970,-0.983,4.678,1.000,0.000,0.000,0.000,1.000,0.000,0.118,0.079,0.211,-1
other,-5.789,0.643,4.375,0.000,1.000,0.000,-1.000,0.000,0.000,0.232,0.196,0.096,-1
picture,-10.296,1.418,5.335,0.000,1.000,-0.000,-1.000,0.000,0.000,0.433,0.094,0.664,1
picture,-5.309,0.651,5.294,0.000,1.000,-0.000,-1.000,0.000,0.000,0.584,0.044,0.700,1
storage,-10.205,0.683,5.137,0.000,1.000,-0.000,-1.000,0.000,0.000,0.256,0.038,0.584,1
other,-9.503,-0.978,4.190,1.000,0.000,0.000,0.000,1.000,0.000,0.230,0.081,0.453,-1
storage,-5.513,-0.186,5.088,0.000,1.000,-0.000,-1.000,0.000,0.000,0.292,0.239,0.608,1
picture,-10.320,-0.056,5.397,0.000,1.000,-0.000,-1.000,0.000,0.000,0.433,0.122,0.685,1
other,-5.776,0.629,4.479,0.000,1.000,0.000,-1.000,0.000,0.000,1.156,0.400,0.063,-1
chair,-10.165,-0.109,3.891,0.000,1.000,0.000,-1.000,0.000,0.000,0.452,0.238,0.255,2
storage,-10.192,2.171,5.104,0.000,1.000,-0.000,-1.000,0.000,0.000,0.243,0.039,0.580,1
other,-10.166,-0.786,4.508,0.000,1.000,0.000,-1.000,0.000,0.000,0.253,0.225,0.084,-1
other,-6.946,-0.989,4.643,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.137,0.072,0.213,-1
table,-10.202,-0.098,4.381,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.230,0.516,0.137,0
other,-10.172,1.420,4.441,0.000,1.000,0.000,-1.000,0.000,0.000,0.235,0.194,0.097,-1
