label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,8.386,1.946,0.560,0.000,1.000,0.000,-1.000,0.000,0.000,0.696,0.064,0.457,-1
other,13.588,-2.702,-0.759,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.067,0.047,0.006,-1
table,12.760,-4.358,0.566,1.000,0.000,0.000,0.000,1.000,0.000,0.461,0.274,0.476,0
picture,8.238,2.611,1.672,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.286,0.044,0.220,1
decor,9.755,-4.402,1.324,0.000,1.000,-0.000,-1.000,0.000,0.000,0.212,0.200,0.403,0
picture,11.683,-4.728,1.799,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.339,0.013,0.391,1
other,8.106,1.955,1.129,0.000,1.000,0.000,-1.000,0.000,0.000,0.704,0.311,0.157,-1
decor,14.692,-1.755,1.125,0.924,0.383,-0.000,-0.383,0.924,0.000,0.194,0.141,0.300,0
tv,12.577,2.527,2.095,0.000,1.000,-0.000,-1.000,0.000,0.000,0.084,0.575,0.357,2
picture,7.949,-4.893,1.409,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.256,0.045,0.755,1
other,12.500,2.383,0.960,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.844,0.282,0.847,-1
other,7.824,-3.107,-0.700,0.000,1.000,0.000,-1.000,0.000,0.000,0.087,0.084,0.017,-1
picture,10.848,-4.725,1.826,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.322,0.006,0.366,1
sofa,13.728,0.789,0.599,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.329,0.305,0.373,2
bed,11.308,-3.708,0.703,0.000,1.000,0.000,-1.000,0.000,0.000,1.046,1.096,0.583,2
table,9.745,-4.383,0.557,1.000,0.000,0.000,0.000,1.000,0.000,0.434,0.262,0.468,0
sofa,10.897,0.737,0.607,1.000,0.000,0.000,0.000,1.000,0.000,0.330,0.281,0.348,2
sofa,12.329,-0.616,0.561,0.000,1.000,0.000,-1.000,0.000,0.000,0.430,1.008,0.424,2
other,12.406,0.512,0.201,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.658,1.426,0.104,-1
decor,12.790,-4.384,1.335,0.000,1.000,-0.000,-1.000,0.000,0.000,0.210,0.195,0.398,0
